date,ticker,amount_usd,price,shares,strategy
2025-04-30,AAPL,416.66666666666674,211.9811248779297,1.9655838080235029,DCA_only
2025-04-30,AMZN,416.66666666666674,184.4199981689453,2.259335597026536,DCA_only
2025-04-30,BTC-USD,833.3333333333335,94207.3125,0.008845739372231147,DCA_only
2025-04-30,ETH-USD,625.0,1793.775390625,0.34842712374498186,DCA_only
2025-04-30,GOOGL,416.66666666666674,158.4662628173828,2.6293714463805786,DCA_only
2025-04-30,MSFT,416.66666666666674,393.88818359375,1.0578298208011492,DCA_only
2025-04-30,NVDA,1041.6666666666667,108.90629577636719,9.564797510014198,DCA_only
2025-05-30,AAPL,416.66666666666674,200.622314453125,2.07687099913315,DCA_only
2025-05-30,AMZN,416.66666666666674,205.00999450683594,2.03242123716448,DCA_only
2025-05-30,GOOGL,416.66666666666674,171.37905883789062,2.4312577597989753,DCA_only
2025-05-30,MSFT,416.66666666666674,459.60443115234375,0.906576696012218,DCA_only
2025-05-30,NVDA,1041.6666666666667,135.11300659179688,7.709595789054919,DCA_only
2025-05-31,BTC-USD,833.3333333333335,104638.09375,0.007963957517463219,DCA_only
2025-05-31,ETH-USD,625.0,2529.08740234375,0.24712471361045152,DCA_only
2025-06-30,AAPL,416.66666666666674,204.93740844726562,2.033141093290848,DCA_only
2025-06-30,AMZN,416.66666666666674,219.38999938964844,1.8992053777558215,DCA_only
2025-06-30,BTC-USD,833.3333333333335,107135.3359375,0.007778323799903691,DCA_only
2025-06-30,ETH-USD,625.0,2486.46435546875,0.2513609328946823,DCA_only
2025-06-30,GOOGL,416.66666666666674,176.07252502441406,2.366449090276249,DCA_only
2025-06-30,MSFT,416.66666666666674,496.5936584472656,0.839049511766799,DCA_only
2025-06-30,NVDA,1041.6666666666667,157.98109436035156,6.5936159695833405,DCA_only
2025-07-31,AAPL,416.66666666666674,207.33470153808594,2.009633040565223,DCA_only
2025-07-31,AMZN,416.66666666666674,234.11000061035156,1.7797901225080905,DCA_only
2025-07-31,BTC-USD,833.3333333333335,115758.203125,0.0071989138638707895,DCA_only
2025-07-31,ETH-USD,625.0,3696.707763671875,0.16906935574999266,DCA_only
2025-07-31,GOOGL,416.66666666666674,191.728515625,2.1732117692999884,DCA_only
2025-07-31,MSFT,416.66666666666674,532.6243896484375,0.7822898739986175,DCA_only
2025-07-31,NVDA,1041.6666666666667,177.85997009277344,5.856667276640851,DCA_only
2025-08-29,AAPL,416.66666666666674,232.13999938964844,1.7948938905926726,DCA_only
2025-08-29,AMZN,416.66666666666674,229.0,1.8195050946142652,DCA_only
2025-08-29,GOOGL,416.66666666666674,212.71974182128906,1.958758802070747,DCA_only
2025-08-29,MSFT,416.66666666666674,506.69000244140625,0.8223305466044797,DCA_only
2025-08-29,NVDA,1041.6666666666667,174.170166015625,5.980741079234073,DCA_only
2025-08-31,BTC-USD,833.3333333333335,108236.7109375,0.0076991745787113935,DCA_only
2025-08-31,ETH-USD,625.0,4390.01904296875,0.1423684029346132,DCA_only
2025-09-30,AAPL,416.66666666666674,254.6300048828125,1.636361224822769,DCA_only
2025-09-30,AMZN,416.66666666666674,219.57000732421875,1.8976483707604634,DCA_only
2025-09-30,BTC-USD,833.3333333333335,114056.0859375,0.007306346929965493,DCA_only
2025-09-30,ETH-USD,625.0,4145.95751953125,0.15074925323177546,DCA_only
2025-09-30,GOOGL,416.66666666666674,243.10000610351562,1.7139722591748674,DCA_only
2025-09-30,MSFT,416.66666666666674,517.9500122070312,0.8044534353637968,DCA_only
2025-09-30,NVDA,1041.6666666666667,186.5800018310547,5.5829491716367325,DCA_only
